Start Index:	0
0,
1,B1;mScarlet;A;
2,A;mScarlet;B1;
3,A;mScarlet;B1;
4,B1;mScarlet;A;
5,
6,
7,A;mScarlet;B1;
8,B1;mScarlet;A;
9,B1;mScarlet;A;
10,A;mScarlet;B1;
11,
12,
13,B1;mScarlet;A;
14,A;mScarlet;B1;
15,
16,
17,
18,
19,
20,
21,
22,
23,B1;mScarlet;A;
24,A;mScarlet;B1;
25,A;mScarlet;B1;
26,B1;mScarlet;A;
27,B1;mScarlet;A;
28,A;mScarlet;B1;
29,A;mScarlet;B1;
30,B1;mScarlet;A;
31,
32,
33,
34,
35,B1;mScarlet;A;
36,A;mScarlet;B1;
37,A;mScarlet;B1;
38,B1;mScarlet;A;
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,A;mScarlet;B1;
56,B1;mScarlet;A;
57,B1;mScarlet;A;
58,A;mScarlet;B1;
59,B1;mScarlet;A;
60,B1;mScarlet;A;
61,E;eGFP;
62,eGFP;E;
63,F;eGFP;
64,F;eGFP;
65,
66,
67,A;mScarlet;B1;
68,B1;mScarlet;A;
69,B1;mScarlet;A;
70,A;mScarlet;B1;
71,B1;mScarlet;A;
72,B1;mScarlet;A;
73,A;mScarlet;B1;
74,B1;mScarlet;A;
75,B1;mScarlet;A;
76,B1;mScarlet;A;
77,A;mScarlet;B1;
78,B1;mScarlet;A;
79,A;mScarlet;B1;
80,A;mScarlet;B1;
81,B1;mScarlet;A;
82,B1;mScarlet;A;
83,B1;mScarlet;A;
84,B1;mScarlet;A;
85,A;mScarlet;B1;
86,B1;mScarlet;A;
87,B1;mScarlet;A;
88,A;mScarlet;B1;
89,B1;mScarlet;A;
90,B1;mScarlet;A;
91,A;mScarlet;B1;
92,B1;mScarlet;A;
93,B1;mScarlet;A;
94,B1;mScarlet;A;
95,A;mScarlet;B1;
96,B1;mScarlet;A;
97,A;mScarlet;B1;
98,A;mScarlet;B1;
99,B1;mScarlet;A;
100,B1;mScarlet;A;
101,B1;mScarlet;A;
102,B1;mScarlet;A;
103,A;mScarlet;B1;
104,B1;mScarlet;A;
105,B1;mScarlet;A;
106,B1;mScarlet;A;
107,A;mScarlet;B1;
108,B1;mScarlet;A;
109,A;mScarlet;B1;
110,A;mScarlet;B1;
111,B1;mScarlet;A;
112,B1;mScarlet;A;
113,B1;mScarlet;A;
114,B1;mScarlet;A;
115,
116,
117,
118,
119,
120,
121,C;eGFP;
122,eGFP;C;
123,D;eGFP;
124,eGFP;C;
125,D;eGFP;
126,D;eGFP;
127,C;eGFP;
128,D;eGFP;
129,
130,
131,
132,
133,
134,
135,
136,
137,
138,
139,
140,
141,
142,
143,
144,
145,
146,
147,
148,
149,
150,
151,
152,
153,
154,
155,
156,
157,A;mScarlet;B1;
158,
159,
160,
161,
162,
163,
164,
165,
